y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,y2_state,y2_state_name
29,19,IA,Iowa,1665,2865,95478,IA,Iowa
29,13,GA,Georgia,1621,2969,148122,GA,Georgia
29,37,NC,North Carolina,1608,2830,122719,NC,North Carolina
29,36,NY,New York,1376,1939,99709,NY,New York
29,53,WA,Washington,1372,2178,103136,WA,Washington
29,39,OH,Ohio,1205,1988,79847,OH,Ohio
29,18,IN,Indiana,1163,2010,76413,IN,Indiana
29,51,VA,Virginia,1152,1991,90926,VA,Virginia
29,57,,,1052,1748,74980,,
29,26,MI,Michigan,1010,1753,69598,MI,Michigan
29,27,MN,Minnesota,962,1667,60682,MN,Minnesota
29,31,NE,Nebraska,942,1590,56160,NE,Nebraska
29,55,WI,Wisconsin,919,1464,61876,WI,Wisconsin
29,21,KY,Kentucky,818,1489,50534,KY,Kentucky
29,42,PA,Pennsylvania,792,1279,58292,PA,Pennsylvania
29,45,SC,South Carolina,782,1366,62431,SC,South Carolina
29,01,AL,Alabama,776,1423,53772,AL,Alabama
29,32,NV,Nevada,605,1052,38701,NV,Nevada
29,49,UT,Utah,592,1080,37711,UT,Utah
29,25,MA,Massachusetts,574,805,45405,MA,Massachusetts
29,22,LA,Louisiana,563,1066,28861,LA,Louisiana
29,41,OR,Oregon,545,884,35010,OR,Oregon
29,24,MD,Maryland,483,758,34287,MD,Maryland
29,28,MS,Mississippi,465,861,24152,MS,Mississippi
29,34,NJ,New Jersey,405,655,35677,NJ,New Jersey
29,35,NM,New Mexico,374,596,21552,NM,New Mexico
29,46,SD,South Dakota,312,539,24560,SD,South Dakota
29,15,HI,Hawaii,283,557,17029,HI,Hawaii
29,16,ID,Idaho,274,550,17566,ID,Idaho
29,02,AK,Alaska,231,445,12086,AK,Alaska
29,11,DC,District Of Columbia,209,223,14089,DC,District Of Columbia
29,09,CT,Connecticut,208,343,17555,CT,Connecticut
29,30,MT,Montana,198,332,11353,MT,Montana
29,38,ND,North Dakota,155,317,8217,ND,North Dakota
29,56,WY,Wyoming,152,267,8890,WY,Wyoming
29,54,WV,West Virginia,128,231,6917,WV,West Virginia
29,23,ME,Maine,120,237,7794,ME,Maine
29,33,NH,New Hampshire,98,151,7410,NH,New Hampshire
29,10,DE,Delaware,90,154,5789,DE,Delaware
29,50,VT,Vermont,60,101,4908,VT,Vermont
29,44,RI,Rhode Island,58,82,3326,RI,Rhode Island
30,96,US+FO,Total Migration-US and Foreign,18571,30370,1206435,US+FO,Total Migration-US and Foreign
30,97,US,Total Migration-US,18294,29894,1192111,US,Total Migration-US
30,98,FO,Total Migration-Foreign,277,476,14324,FO,Total Migration-Foreign
30,97,US,Total Migration-US,12982,21048,774543,US,Total Migration-US
30,30,MT,Montana,444363,862583,39885374,MT,Montana
30,53,WA,Washington,1936,2912,122371,WA,Washington
30,06,CA,California,1338,2046,95234,CA,California
30,04,AZ,Arizona,1144,1856,91731,AZ,Arizona
30,08,CO,Colorado,1085,1591,71454,CO,Colorado
30,16,ID,Idaho,1078,1821,64180,ID,Idaho
30,48,TX,Texas,1047,1859,79849,TX,Texas
30,41,OR,Oregon,893,1306,47313,OR,Oregon
30,12,FL,Florida,736,1217,61163,FL,Florida
30,49,UT,Utah,656,1039,38228,UT,Utah
30,56,WY,Wyoming,643,1108,35909,WY,Wyoming
30,38,ND,North Dakota,613,1034,34832,ND,North Dakota
30,32,NV,Nevada,446,718,29836,NV,Nevada
30,27,MN,Minnesota,439,660,26867,MN,Minnesota
30,37,NC,North Carolina,375,620,22679,NC,North Carolina
30,47,TN,Tennessee,299,506,21476,TN,Tennessee
30,46,SD,South Dakota,294,514,19297,SD,South Dakota
30,55,WI,Wisconsin,279,475,16598,WI,Wisconsin
30,57,,,277,476,14324,,
30,36,NY,New York,277,407,17151,NY,New York
30,26,MI,Michigan,276,459,17265,MI,Michigan
30,13,GA,Georgia,274,490,17014,GA,Georgia
30,02,AK,Alaska,271,471,20640,AK,Alaska
30,39,OH,Ohio,258,436,14934,OH,Ohio
30,35,NM,New Mexico,258,444,16908,NM,New Mexico
30,17,IL,Illinois,255,389,15635,IL,Illinois
30,51,VA,Virginia,246,402,17331,VA,Virginia
30,29,MO,Missouri,241,451,15092,MO,Missouri
30,40,OK,Oklahoma,202,417,10959,OK,Oklahoma
30,42,PA,Pennsylvania,201,327,11043,PA,Pennsylvania
30,45,SC,South Carolina,198,367,12545,SC,South Carolina
30,18,IN,Indiana,173,324,11098,IN,Indiana
30,19,IA,Iowa,161,284,9326,IA,Iowa
30,20,KS,Kansas,155,284,8390,KS,Kansas
30,01,AL,Alabama,138,281,8866,AL,Alabama
30,31,NE,Nebraska,137,231,8916,NE,Nebraska
30,24,MD,Maryland,133,207,8924,MD,Maryland
30,05,AR,Arkansas,126,250,7141,AR,Arkansas
30,21,KY,Kentucky,125,236,6618,KY,Kentucky
30,15,HI,Hawaii,115,206,9240,HI,Hawaii
30,23,ME,Maine,112,205,7250,ME,Maine
30,25,MA,Massachusetts,111,145,6864,MA,Massachusetts
30,22,LA,Louisiana,98,190,5774,LA,Louisiana
30,34,NJ,New Jersey,83,120,6519,NJ,New Jersey
30,28,MS,Mississippi,78,157,4499,MS,Mississippi
30,50,VT,Vermont,63,97,3725,VT,Vermont
30,33,NH,New Hampshire,55,80,3423,NH,New Hampshire
30,54,WV,West Virginia,54,91,3046,WV,West Virginia
30,09,CT,Connecticut,53,73,3255,CT,Connecticut
30,11,DC,District Of Columbia,37,46,1972,DC,District Of Columbia
30,10,DE,Delaware,15,24,886,DE,Delaware
30,44,RI,Rhode Island,14,21,842,RI,Rhode Island
31,96,US+FO,Total Migration-US and Foreign,23834,40662,1583143,US+FO,Total Migration-US and Foreign
31,97,US,Total Migration-US,23473,39983,1560326,US,Total Migration-US
31,98,FO,Total Migration-Foreign,361,679,22818,FO,Total Migration-Foreign
31,97,US,Total Migration-US,28713,48189,1714478,US,Total Migration-US
31,31,NE,Nebraska,769238,1605931,72896556,NE,Nebraska
31,19,IA,Iowa,3172,5503,182802,IA,Iowa
31,48,TX,Texas,2087,3791,152497,TX,Texas
31,08,CO,Colorado,1802,2752,114384,CO,Colorado
31,12,FL,Florida,1411,2559,138685,FL,Florida
31,20,KS,Kansas,1267,2176,76505,KS,Kansas
31,29,MO,Missouri,1107,1875,67899,MO,Missouri
31,06,CA,California,1047,1716,68711,CA,California
31,04,AZ,Arizona,995,1644,82945,AZ,Arizona
31,46,SD,South Dakota,970,1557,58089,SD,South Dakota
31,27,MN,Minnesota,804,1338,49046,MN,Minnesota
31,17,IL,Illinois,729,1081,46535,IL,Illinois
31,53,WA,Washington,502,831,31927,WA,Washington
31,37,NC,North Carolina,476,848,32742,NC,North Carolina
31,51,VA,Virginia,397,759,30347,VA,Virginia
31,47,TN,Tennessee,385,673,29745,TN,Tennessee
31,56,WY,Wyoming,375,638,21515,WY,Wyoming
31,13,GA,Georgia,374,668,26123,GA,Georgia
31,40,OK,Oklahoma,367,676,19340,OK,Oklahoma
31,57,,,361,679,22818,,
31,39,OH,Ohio,354,635,19587,OH,Ohio
31,36,NY,New York,354,509,23201,NY,New York
31,55,WI,Wisconsin,344,546,23190,WI,Wisconsin
31,05,AR,Arkansas,274,533,16670,AR,Arkansas
31,41,OR,Oregon,267,436,15868,OR,Oregon
31,49,UT,Utah,261,487,15840,UT,Utah
31,26,MI,Michigan,260,410,15768,MI,Michigan
31,32,NV,Nevada,258,425,16699,NV,Nevada
31,18,IN,Indiana,233,435,14475,IN,Indiana
31,45,SC,South Carolina,219,391,15605,SC,South Carolina
31,42,PA,Pennsylvania,211,336,13327,PA,Pennsylvania
31,24,MD,Maryland,197,339,12490,MD,Maryland
31,38,ND,North Dakota,181,296,12312,ND,North Dakota
31,01,AL,Alabama,181,370,12296,AL,Alabama
31,35,NM,New Mexico,159,266,9539,NM,New Mexico
31,21,KY,Kentucky,156,308,11763,KY,Kentucky
31,30,MT,Montana,149,247,8190,MT,Montana
31,16,ID,Idaho,145,271,10187,ID,Idaho
31,25,MA,Massachusetts,132,185,9458,MA,Massachusetts
31,22,LA,Louisiana,129,241,6923,LA,Louisiana
31,34,NJ,New Jersey,104,166,7461,NJ,New Jersey
31,15,HI,Hawaii,95,182,5373,HI,Hawaii
31,28,MS,Mississippi,91,173,6008,MS,Mississippi
31,02,AK,Alaska,82,152,4761,AK,Alaska
31,44,RI,Rhode Island,79,95,2684,RI,Rhode Island
31,09,CT,Connecticut,74,122,6035,CT,Connecticut
31,11,DC,District Of Columbia,58,65,3873,DC,District Of Columbia
31,23,ME,Maine,45,79,3904,ME,Maine
31,54,WV,West Virginia,33,54,1863,WV,West Virginia
31,33,NH,New Hampshire,33,55,2711,NH,New Hampshire
31,10,DE,Delaware,25,43,1335,DE,Delaware
31,50,VT,Vermont,23,46,1091,VT,Vermont
32,96,US+FO,Total Migration-US and Foreign,58906,101486,4407444,US+FO,Total Migration-US and Foreign
32,97,US,Total Migration-US,57805,99563,4313770,US,Total Migration-US
32,98,FO,Total Migration-Foreign,1101,1923,93675,FO,Total Migration-Foreign
32,97,US,Total Migration-US,10404,17522,841328,US,Total Migration-US
32,32,NV,Nevada,1267802,2413874,125584813,NV,Nevada
32,06,CA,California,14775,25024,1172689,CA,California
32,48,TX,Texas,4905,8997,385345,TX,Texas
32,04,AZ,Arizona,4057,6991,315619,AZ,Arizona
32,12,FL,Florida,3449,5914,366691,FL,Florida
32,49,UT,Utah,2790,5085,190700,UT,Utah
32,53,WA,Washington,2609,4289,184960,WA,Washington
32,08,CO,Colorado,1917,3112,139843,CO,Colorado
32,41,OR,Oregon,1698,2647,104652,OR,Oregon
32,16,ID,Idaho,1291,2341,98466,ID,Idaho
32,17,IL,Illinois,1253,2084,74150,IL,Illinois
32,36,NY,New York,1143,1610,79437,NY,New York
32,57,,,1101,1923,93675,,
32,13,GA,Georgia,1060,1973,62399,GA,Georgia
32,47,TN,Tennessee,1046,1910,88430,TN,Tennessee
32,37,NC,North Carolina,1020,1789,72712,NC,North Carolina
32,51,VA,Virginia,986,1743,77326,VA,Virginia
32,39,OH,Ohio,944,1632,59920,OH,Ohio
32,15,HI,Hawaii,873,1519,55343,HI,Hawaii
32,26,MI,Michigan,847,1437,53871,MI,Michigan
32,29,MO,Missouri,746,1389,45050,MO,Missouri
32,35,NM,New Mexico,706,1255,44220,NM,New Mexico
32,42,PA,Pennsylvania,676,1094,47294,PA,Pennsylvania
32,55,WI,Wisconsin,614,999,38435,WI,Wisconsin
32,40,OK,Oklahoma,614,1167,33897,OK,Oklahoma
32,18,IN,Indiana,601,1061,39736,IN,Indiana
32,45,SC,South Carolina,561,1045,43839,SC,South Carolina
32,27,MN,Minnesota,537,913,38256,MN,Minnesota
32,30,MT,Montana,468,808,38626,MT,Montana
32,34,NJ,New Jersey,433,683,31371,NJ,New Jersey
32,24,MD,Maryland,402,667,28532,MD,Maryland
32,01,AL,Alabama,388,776,26431,AL,Alabama
32,20,KS,Kansas,384,672,24956,KS,Kansas
32,25,MA,Massachusetts,358,531,23590,MA,Massachusetts
32,19,IA,Iowa,355,598,17298,IA,Iowa
32,22,LA,Louisiana,339,568,17657,LA,Louisiana
32,05,AR,Arkansas,338,619,19744,AR,Arkansas
32,21,KY,Kentucky,335,623,19429,KY,Kentucky
32,31,NE,Nebraska,295,582,16978,NE,Nebraska
32,56,WY,Wyoming,288,493,20420,WY,Wyoming
32,02,AK,Alaska,286,492,22119,AK,Alaska
32,46,SD,South Dakota,235,418,15490,SD,South Dakota
32,28,MS,Mississippi,194,388,12607,MS,Mississippi
32,09,CT,Connecticut,191,286,11951,CT,Connecticut
32,38,ND,North Dakota,182,352,8847,ND,North Dakota
32,33,NH,New Hampshire,127,200,9857,NH,New Hampshire
32,23,ME,Maine,121,211,7767,ME,Maine
32,11,DC,District Of Columbia,114,145,7324,DC,District Of Columbia
32,54,WV,West Virginia,88,157,6257,WV,West Virginia
32,10,DE,Delaware,74,123,5528,DE,Delaware
32,44,RI,Rhode Island,48,83,4196,RI,Rhode Island
32,50,VT,Vermont,44,68,3517,VT,Vermont
33,96,US+FO,Total Migration-US and Foreign,24830,37456,2185818,US+FO,Total Migration-US and Foreign
33,97,US,Total Migration-US,24408,36723,2148963,US,Total Migration-US
33,98,FO,Total Migration-Foreign,422,733,36855,FO,Total Migration-Foreign
33,97,US,Total Migration-US,15822,24051,1304068,US,Total Migration-US
33,33,NH,New Hampshire,596473,1121715,67265147,NH,New Hampshire
33,25,MA,Massachusetts,6594,9174,557595,MA,Massachusetts
33,12,FL,Florida,2696,4426,418349,FL,Florida
33,23,ME,Maine,2595,3878,192084,ME,Maine
33,50,VT,Vermont,1243,1865,78232,VT,Vermont
33,36,NY,New York,1238,1642,96580,NY,New York
33,37,NC,North Carolina,930,1637,82152,NC,North Carolina
33,06,CA,California,761,1056,74669,CA,California
33,48,TX,Texas,760,1323,65662,TX,Texas
33,09,CT,Connecticut,611,903,51712,CT,Connecticut
33,45,SC,South Carolina,582,1000,45847,SC,South Carolina
33,51,VA,Virginia,521,884,47006,VA,Virginia
33,42,PA,Pennsylvania,499,798,38006,PA,Pennsylvania
33,08,CO,Colorado,454,576,30356,CO,Colorado
33,57,,,422,733,36855,,
33,44,RI,Rhode Island,384,524,29407,RI,Rhode Island
33,13,GA,Georgia,365,634,34061,GA,Georgia
33,04,AZ,Arizona,327,551,26351,AZ,Arizona
33,34,NJ,New Jersey,301,431,27846,NJ,New Jersey
33,47,TN,Tennessee,287,471,20809,TN,Tennessee
33,53,WA,Washington,280,382,23993,WA,Washington
33,39,OH,Ohio,272,449,20256,OH,Ohio
33,24,MD,Maryland,250,369,21354,MD,Maryland
33,17,IL,Illinois,223,304,16153,IL,Illinois
33,49,UT,Utah,182,265,12661,UT,Utah
33,26,MI,Michigan,171,278,12214,MI,Michigan
33,41,OR,Oregon,130,181,7685,OR,Oregon
33,11,DC,District Of Columbia,122,146,9833,DC,District Of Columbia
33,55,WI,Wisconsin,120,179,8131,WI,Wisconsin
33,18,IN,Indiana,114,174,8261,IN,Indiana
33,27,MN,Minnesota,113,157,7149,MN,Minnesota
33,01,AL,Alabama,110,202,8577,AL,Alabama
33,21,KY,Kentucky,102,158,5058,KY,Kentucky
33,29,MO,Missouri,101,166,6768,MO,Missouri
33,30,MT,Montana,100,142,5295,MT,Montana
33,32,NV,Nevada,97,151,6541,NV,Nevada
33,15,HI,Hawaii,96,145,5431,HI,Hawaii
33,40,OK,Oklahoma,75,133,5433,OK,Oklahoma
33,10,DE,Delaware,75,121,7268,DE,Delaware
33,35,NM,New Mexico,62,89,4404,NM,New Mexico
33,22,LA,Louisiana,59,97,4017,LA,Louisiana
33,20,KS,Kansas,48,60,3279,KS,Kansas
33,19,IA,Iowa,48,78,2271,IA,Iowa
33,16,ID,Idaho,48,83,3948,ID,Idaho
33,05,AR,Arkansas,47,96,2345,AR,Arkansas
33,02,AK,Alaska,41,64,2669,AK,Alaska
33,54,WV,West Virginia,39,72,2373,WV,West Virginia
33,46,SD,South Dakota,38,62,3044,SD,South Dakota
33,56,WY,Wyoming,30,37,1526,WY,Wyoming
33,28,MS,Mississippi,29,55,1696,MS,Mississippi
33,31,NE,Nebraska,25,35,1799,NE,Nebraska
33,38,ND,North Dakota,13,20,807,ND,North Dakota
34,96,US+FO,Total Migration-US and Foreign,130460,209418,13971106,US+FO,Total Migration-US and Foreign
34,97,US,Total Migration-US,127023,203610,13556817,US,Total Migration-US
34,98,FO,Total Migration-Foreign,3437,5808,414289,FO,Total Migration-Foreign
34,97,US,Total Migration-US,124948,207431,11908519,US,Total Migration-US
34,34,NJ,New Jersey,3680661,7302283,446773780,NJ,New Jersey
34,36,NY,New York,26793,38722,2968560,NY,New York
34,12,FL,Florida,20113,34761,2957951,FL,Florida
34,42,PA,Pennsylvania,18767,29887,1560578,PA,Pennsylvania
34,06,CA,California,6470,9468,821097,CA,California
34,48,TX,Texas,6059,11408,679153,TX,Texas
34,37,NC,North Carolina,6003,10675,571909,NC,North Carolina
34,51,VA,Virginia,4296,6905,368579,VA,Virginia
34,13,GA,Georgia,3725,6884,302614,GA,Georgia
34,45,SC,South Carolina,3650,6585,388700,SC,South Carolina
34,25,MA,Massachusetts,3596,4973,346234,MA,Massachusetts
34,57,,,3437,5808,414289,,
34,24,MD,Maryland,3135,4786,254730,MD,Maryland
34,10,DE,Delaware,2434,4117,246833,DE,Delaware
34,09,CT,Connecticut,2242,3556,293775,CT,Connecticut
34,17,IL,Illinois,1695,2576,176728,IL,Illinois
34,08,CO,Colorado,1522,2150,153739,CO,Colorado
34,39,OH,Ohio,1512,2570,117252,OH,Ohio
34,53,WA,Washington,1494,2135,190019,WA,Washington
34,47,TN,Tennessee,1477,2437,145876,TN,Tennessee
34,04,AZ,Arizona,1287,2040,123616,AZ,Arizona
34,11,DC,District Of Columbia,931,1036,74240,DC,District Of Columbia
34,26,MI,Michigan,823,1449,73727,MI,Michigan
34,32,NV,Nevada,709,1105,67319,NV,Nevada
34,18,IN,Indiana,659,1191,47448,IN,Indiana
34,44,RI,Rhode Island,522,776,37801,RI,Rhode Island
34,33,NH,New Hampshire,478,741,63278,NH,New Hampshire
34,23,ME,Maine,475,750,53228,ME,Maine
34,29,MO,Missouri,446,741,33982,MO,Missouri
34,27,MN,Minnesota,430,658,39636,MN,Minnesota
34,01,AL,Alabama,425,721,30953,AL,Alabama
34,55,WI,Wisconsin,406,604,28510,WI,Wisconsin
34,50,VT,Vermont,390,560,36517,VT,Vermont
34,21,KY,Kentucky,385,636,25987,KY,Kentucky
34,41,OR,Oregon,381,543,31321,OR,Oregon
34,49,UT,Utah,369,593,39933,UT,Utah
34,22,LA,Louisiana,327,542,22020,LA,Louisiana
34,54,WV,West Virginia,308,527,18976,WV,West Virginia
34,15,HI,Hawaii,288,456,18122,HI,Hawaii
34,40,OK,Oklahoma,264,432,15777,OK,Oklahoma
34,20,KS,Kansas,252,444,18805,KS,Kansas
34,05,AR,Arkansas,209,373,23594,AR,Arkansas
34,35,NM,New Mexico,208,303,13804,NM,New Mexico
34,19,IA,Iowa,186,331,13119,IA,Iowa
34,28,MS,Mississippi,140,260,10124,MS,Mississippi
34,31,NE,Nebraska,133,228,7518,NE,Nebraska
34,02,AK,Alaska,127,190,6897,AK,Alaska
34,30,MT,Montana,122,174,8221,MT,Montana
34,16,ID,Idaho,115,206,9785,ID,Idaho
34,46,SD,South Dakota,108,191,10235,SD,South Dakota
34,38,ND,North Dakota,80,132,3063,ND,North Dakota
34,56,WY,Wyoming,57,82,4936,WY,Wyoming
35,96,US+FO,Total Migration-US and Foreign,31475,54941,2155199,US+FO,Total Migration-US and Foreign
35,97,US,Total Migration-US,30785,53741,2113994,US,Total Migration-US
35,98,FO,Total Migration-Foreign,690,1200,41205,FO,Total Migration-Foreign
35,97,US,Total Migration-US,19499,32875,1040994,US,Total Migration-US
35,35,NM,New Mexico,801659,1538567,57110367,NM,New Mexico
35,48,TX,Texas,7469,13834,510532,TX,Texas
35,04,AZ,Arizona,3435,5969,207629,AZ,Arizona
35,08,CO,Colorado,2743,4498,196673,CO,Colorado
35,06,CA,California,2364,3778,159746,CA,California
35,12,FL,Florida,1452,2607,109777,FL,Florida
35,53,WA,Washington,946,1525,69283,WA,Washington
35,40,OK,Oklahoma,712,1386,45282,OK,Oklahoma
35,32,NV,Nevada,693,1220,45275,NV,Nevada
35,57,,,690,1200,41205,,
35,51,VA,Virginia,625,1190,55228,VA,Virginia
35,37,NC,North Carolina,598,1002,41517,NC,North Carolina
35,41,OR,Oregon,543,846,43045,OR,Oregon
35,49,UT,Utah,535,1030,37009,UT,Utah
35,36,NY,New York,510,717,34258,NY,New York
35,13,GA,Georgia,490,864,35360,GA,Georgia
35,47,TN,Tennessee,482,911,43586,TN,Tennessee
35,17,IL,Illinois,455,699,27194,IL,Illinois
35,29,MO,Missouri,444,835,30896,MO,Missouri
35,39,OH,Ohio,387,688,25380,OH,Ohio
35,26,MI,Michigan,359,587,24612,MI,Michigan
35,42,PA,Pennsylvania,342,539,20760,PA,Pennsylvania
35,20,KS,Kansas,335,601,16840,KS,Kansas
35,45,SC,South Carolina,322,591,24481,SC,South Carolina
35,27,MN,Minnesota,308,483,21304,MN,Minnesota
35,16,ID,Idaho,269,488,20303,ID,Idaho
35,18,IN,Indiana,266,495,15152,IN,Indiana
35,24,MD,Maryland,265,464,21582,MD,Maryland
35,55,WI,Wisconsin,262,403,14685,WI,Wisconsin
35,25,MA,Massachusetts,229,335,17690,MA,Massachusetts
35,22,LA,Louisiana,221,390,13679,LA,Louisiana
35,01,AL,Alabama,221,429,14736,AL,Alabama
35,05,AR,Arkansas,213,385,14004,AR,Arkansas
35,30,MT,Montana,186,319,11925,MT,Montana
35,34,NJ,New Jersey,171,271,11212,NJ,New Jersey
35,02,AK,Alaska,170,320,10750,AK,Alaska
35,56,WY,Wyoming,169,294,11200,WY,Wyoming
35,19,IA,Iowa,168,286,11519,IA,Iowa
35,15,HI,Hawaii,168,316,11916,HI,Hawaii
35,21,KY,Kentucky,160,293,11478,KY,Kentucky
35,31,NE,Nebraska,156,260,9337,NE,Nebraska
35,28,MS,Mississippi,145,290,8952,MS,Mississippi
35,46,SD,South Dakota,139,248,10053,SD,South Dakota
35,38,ND,North Dakota,117,232,7269,ND,North Dakota
35,09,CT,Connecticut,116,182,7818,CT,Connecticut
35,23,ME,Maine,109,160,8693,ME,Maine
35,11,DC,District Of Columbia,75,97,7971,DC,District Of Columbia
35,33,NH,New Hampshire,59,88,3721,NH,New Hampshire
35,54,WV,West Virginia,52,88,2545,WV,West Virginia
35,10,DE,Delaware,46,86,3561,DE,Delaware
35,50,VT,Vermont,45,64,3756,VT,Vermont
35,44,RI,Rhode Island,39,58,2823,RI,Rhode Island
36,96,US+FO,Total Migration-US and Foreign,272975,440124,29178851,US+FO,Total Migration-US and Foreign
36,97,US,Total Migration-US,264227,426397,28003486,US,Total Migration-US
36,98,FO,Total Migration-Foreign,8748,13727,1175365,FO,Total Migration-Foreign
36,97,US,Total Migration-US,254452,404781,23240230,US,Total Migration-US
36,36,NY,New York,7996490,14919845,888443243,NY,New York
36,34,NJ,New Jersey,43699,73471,5111276,NJ,New Jersey
36,12,FL,Florida,43187,71476,5753306,FL,Florida
36,42,PA,Pennsylvania,20643,35081,1464521,PA,Pennsylvania
36,06,CA,California,18440,24798,2838418,CA,California
36,09,CT,Connecticut,15535,26693,2411957,CT,Connecticut
36,37,NC,North Carolina,13811,23548,1054655,NC,North Carolina
36,48,TX,Texas,12961,21697,1166167,TX,Texas
36,25,MA,Massachusetts,10479,14158,1047036,MA,Massachusetts
36,13,GA,Georgia,9138,15814,611641,GA,Georgia
36,57,,,8748,13727,1175365,,
36,51,VA,Virginia,8124,12984,647283,VA,Virginia
36,45,SC,South Carolina,7266,12925,685905,SC,South Carolina
36,24,MD,Maryland,5840,9246,432918,MD,Maryland
36,17,IL,Illinois,4436,6388,593342,IL,Illinois
36,39,OH,Ohio,4280,7168,273816,OH,Ohio
36,08,CO,Colorado,3987,5394,385164,CO,Colorado
36,47,TN,Tennessee,3817,6413,345721,TN,Tennessee
36,53,WA,Washington,3649,4983,394403,WA,Washington
36,04,AZ,Arizona,2879,4349,246817,AZ,Arizona
36,26,MI,Michigan,2560,4350,199625,MI,Michigan
36,11,DC,District Of Columbia,2410,2834,270460,DC,District Of Columbia
36,18,IN,Indiana,2033,3646,112043,IN,Indiana
36,10,DE,Delaware,1874,3139,166347,DE,Delaware
36,44,RI,Rhode Island,1588,2340,143998,RI,Rhode Island
36,50,VT,Vermont,1566,2306,122120,VT,Vermont
36,32,NV,Nevada,1513,2163,123224,NV,Nevada
36,33,NH,New Hampshire,1464,2161,157473,NH,New Hampshire
36,23,ME,Maine,1375,2018,127603,ME,Maine
36,27,MN,Minnesota,1332,1993,109002,MN,Minnesota
36,41,OR,Oregon,1305,1731,118671,OR,Oregon
36,29,MO,Missouri,1230,1988,77903,MO,Missouri
36,55,WI,Wisconsin,1168,1771,80191,WI,Wisconsin
36,21,KY,Kentucky,1102,1953,74471,KY,Kentucky
36,01,AL,Alabama,1094,1924,70956,AL,Alabama
36,22,LA,Louisiana,941,1514,61939,LA,Louisiana
36,49,UT,Utah,914,1378,89832,UT,Utah
36,15,HI,Hawaii,841,1345,66330,HI,Hawaii
36,40,OK,Oklahoma,724,1236,38963,OK,Oklahoma
36,20,KS,Kansas,645,1151,41385,KS,Kansas
36,35,NM,New Mexico,592,809,44894,NM,New Mexico
36,19,IA,Iowa,512,793,28712,IA,Iowa
36,54,WV,West Virginia,470,797,29506,WV,West Virginia
36,05,AR,Arkansas,464,794,27563,AR,Arkansas
36,28,MS,Mississippi,409,706,23814,MS,Mississippi
36,30,MT,Montana,352,504,25420,MT,Montana
36,02,AK,Alaska,342,534,20503,AK,Alaska
36,31,NE,Nebraska,338,522,20022,NE,Nebraska
36,16,ID,Idaho,325,518,27928,ID,Idaho
36,46,SD,South Dakota,238,375,17764,SD,South Dakota
36,38,ND,North Dakota,169,274,8825,ND,North Dakota
36,56,WY,Wyoming,166,244,11655,WY,Wyoming
37,96,US+FO,Total Migration-US and Foreign,134680,231930,10016228,US+FO,Total Migration-US and Foreign
37,97,US,Total Migration-US,131633,226135,9778778,US,Total Migration-US
37,98,FO,Total Migration-Foreign,3047,5795,237449,FO,Total Migration-Foreign
37,97,US,Total Migration-US,183539,323366,11621491,US,Total Migration-US
37,37,NC,North Carolina,3885844,7856319,351867034,NC,North Carolina
37,45,SC,South Carolina,18026,32282,1518160,SC,South Carolina
37,12,FL,Florida,14530,25024,1398938,FL,Florida
37,51,VA,Virginia,12599,22403,866918,VA,Virginia
37,13,GA,Georgia,8487,15003,590233,GA,Georgia
37,48,TX,Texas,8387,15133,597446,TX,Texas
37,36,NY,New York,6906,10329,436704,NY,New York
37,06,CA,California,6470,10665,523089,CA,California
37,47,TN,Tennessee,5058,8701,365588,TN,Tennessee
37,42,PA,Pennsylvania,4327,7203,282597,PA,Pennsylvania
37,24,MD,Maryland,3519,5771,235210,MD,Maryland
37,39,OH,Ohio,3388,5803,208643,OH,Ohio
37,08,CO,Colorado,3117,5088,237356,CO,Colorado
37,57,,,3047,5795,237449,,
37,34,NJ,New Jersey,2566,4135,182997,NJ,New Jersey
37,17,IL,Illinois,2424,3802,178646,IL,Illinois
37,53,WA,Washington,2371,3868,188086,WA,Washington
37,25,MA,Massachusetts,2213,3234,167393,MA,Massachusetts
37,26,MI,Michigan,2083,3627,138504,MI,Michigan
37,04,AZ,Arizona,1804,3062,129285,AZ,Arizona
37,01,AL,Alabama,1692,3194,111163,AL,Alabama
37,18,IN,Indiana,1529,2737,96436,IN,Indiana
37,21,KY,Kentucky,1441,2740,87731,KY,Kentucky
37,29,MO,Missouri,1300,2435,85283,MO,Missouri
37,09,CT,Connecticut,1145,1802,85602,CT,Connecticut
37,55,WI,Wisconsin,1089,1839,76512,WI,Wisconsin
37,54,WV,West Virginia,1080,1873,53539,WV,West Virginia
37,11,DC,District Of Columbia,1061,1338,80528,DC,District Of Columbia
37,22,LA,Louisiana,984,1777,55604,LA,Louisiana
37,27,MN,Minnesota,930,1512,60897,MN,Minnesota
37,41,OR,Oregon,834,1294,57510,OR,Oregon
37,49,UT,Utah,829,1513,65636,UT,Utah
37,40,OK,Oklahoma,794,1486,42287,OK,Oklahoma
37,32,NV,Nevada,787,1393,55705,NV,Nevada
37,20,KS,Kansas,703,1400,45406,KS,Kansas
37,15,HI,Hawaii,674,1389,43461,HI,Hawaii
37,28,MS,Mississippi,633,1102,39122,MS,Mississippi
37,05,AR,Arkansas,623,1175,43212,AR,Arkansas
37,23,ME,Maine,534,877,35143,ME,Maine
