y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,y2_state,y2_state_name
29,55,WI,Wisconsin,928,1568,70494,WI,Wisconsin
29,31,NE,Nebraska,896,1610,58807,NE,Nebraska
29,27,MN,Minnesota,892,1526,58263,MN,Minnesota
29,21,KY,Kentucky,864,1633,54093,KY,Kentucky
29,01,AL,Alabama,797,1536,52462,AL,Alabama
29,45,SC,South Carolina,788,1468,67360,SC,South Carolina
29,42,PA,Pennsylvania,777,1266,61506,PA,Pennsylvania
29,32,NV,Nevada,663,1126,70440,NV,Nevada
29,41,OR,Oregon,632,984,46008,OR,Oregon
29,22,LA,Louisiana,549,1030,32633,LA,Louisiana
29,25,MA,Massachusetts,547,794,45754,MA,Massachusetts
29,49,UT,Utah,545,1030,39599,UT,Utah
29,24,MD,Maryland,541,891,42133,MD,Maryland
29,57,,,478,1009,28065,,
29,28,MS,Mississippi,464,923,29409,MS,Mississippi
29,34,NJ,New Jersey,412,642,42810,NJ,New Jersey
29,35,NM,New Mexico,356,655,21196,NM,New Mexico
29,46,SD,South Dakota,340,626,30949,SD,South Dakota
29,15,HI,Hawaii,285,526,18482,HI,Hawaii
29,16,ID,Idaho,242,452,15217,ID,Idaho
29,30,MT,Montana,236,400,14102,MT,Montana
29,09,CT,Connecticut,235,387,16562,CT,Connecticut
29,02,AK,Alaska,214,427,12822,AK,Alaska
29,11,DC,District Of Columbia,206,226,14967,DC,District Of Columbia
29,56,WY,Wyoming,178,322,70490,WY,Wyoming
29,38,ND,North Dakota,168,343,7793,ND,North Dakota
29,23,ME,Maine,146,245,8109,ME,Maine
29,54,WV,West Virginia,134,248,6827,WV,West Virginia
29,33,NH,New Hampshire,98,163,7833,NH,New Hampshire
29,10,DE,Delaware,80,149,6381,DE,Delaware
29,44,RI,Rhode Island,60,96,3927,RI,Rhode Island
29,50,VT,Vermont,54,89,5076,VT,Vermont
30,96,US+FO,Total Migration-US and Foreign,17594,30024,1299637,US+FO,Total Migration-US and Foreign
30,97,US,Total Migration-US,17482,29783,1293907,US,Total Migration-US
30,98,FO,Total Migration-Foreign,112,241,5729,FO,Total Migration-Foreign
30,97,US,Total Migration-US,13296,22200,853050,US,Total Migration-US
30,30,MT,Montana,425438,831399,38700712,MT,Montana
30,53,WA,Washington,1760,2709,109189,WA,Washington
30,06,CA,California,1175,1841,92189,CA,California
30,04,AZ,Arizona,1172,2037,103040,AZ,Arizona
30,08,CO,Colorado,1012,1584,75370,CO,Colorado
30,48,TX,Texas,986,1904,91431,TX,Texas
30,41,OR,Oregon,948,1416,48800,OR,Oregon
30,16,ID,Idaho,942,1637,102319,ID,Idaho
30,12,FL,Florida,747,1339,65619,FL,Florida
30,38,ND,North Dakota,640,1189,36014,ND,North Dakota
30,56,WY,Wyoming,607,1116,43887,WY,Wyoming
30,49,UT,Utah,595,1062,40673,UT,Utah
30,27,MN,Minnesota,451,742,30672,MN,Minnesota
30,32,NV,Nevada,382,606,29551,NV,Nevada
30,37,NC,North Carolina,348,623,27372,NC,North Carolina
30,47,TN,Tennessee,321,586,22216,TN,Tennessee
30,02,AK,Alaska,309,569,20272,AK,Alaska
30,26,MI,Michigan,280,467,16704,MI,Michigan
30,55,WI,Wisconsin,277,454,17207,WI,Wisconsin
30,36,NY,New York,268,366,39820,NY,New York
30,46,SD,South Dakota,248,452,15940,SD,South Dakota
30,17,IL,Illinois,246,393,19740,IL,Illinois
30,42,PA,Pennsylvania,245,418,15955,PA,Pennsylvania
30,13,GA,Georgia,242,406,12841,GA,Georgia
30,51,VA,Virginia,241,396,16450,VA,Virginia
30,29,MO,Missouri,240,488,15281,MO,Missouri
30,35,NM,New Mexico,228,375,14038,NM,New Mexico
30,39,OH,Ohio,217,370,14726,OH,Ohio
30,45,SC,South Carolina,202,382,16676,SC,South Carolina
30,40,OK,Oklahoma,200,408,12205,OK,Oklahoma
30,20,KS,Kansas,169,330,9566,KS,Kansas
30,18,IN,Indiana,169,311,10848,IN,Indiana
30,05,AR,Arkansas,144,299,6962,AR,Arkansas
30,31,NE,Nebraska,142,262,7363,NE,Nebraska
30,01,AL,Alabama,125,256,8559,AL,Alabama
30,19,IA,Iowa,121,232,7055,IA,Iowa
30,15,HI,Hawaii,120,202,9648,HI,Hawaii
30,21,KY,Kentucky,118,232,7194,KY,Kentucky
30,57,,,112,241,5729,,
30,25,MA,Massachusetts,112,142,7634,MA,Massachusetts
30,22,LA,Louisiana,101,185,6246,LA,Louisiana
30,50,VT,Vermont,94,135,5926,VT,Vermont
30,23,ME,Maine,90,152,6469,ME,Maine
30,24,MD,Maryland,83,139,8133,MD,Maryland
30,34,NJ,New Jersey,70,92,7155,NJ,New Jersey
30,28,MS,Mississippi,63,122,4069,MS,Mississippi
30,33,NH,New Hampshire,55,83,3543,NH,New Hampshire
30,09,CT,Connecticut,53,84,3692,CT,Connecticut
30,54,WV,West Virginia,49,92,3125,WV,West Virginia
30,11,DC,District Of Columbia,37,39,2619,DC,District Of Columbia
30,44,RI,Rhode Island,19,23,775,RI,Rhode Island
30,10,DE,Delaware,19,36,1129,DE,Delaware
31,96,US+FO,Total Migration-US and Foreign,23609,41550,1750489,US+FO,Total Migration-US and Foreign
31,97,US,Total Migration-US,23385,41121,1736572,US,Total Migration-US
31,98,FO,Total Migration-Foreign,224,429,13917,FO,Total Migration-Foreign
31,97,US,Total Migration-US,27982,48540,1639033,US,Total Migration-US
31,31,NE,Nebraska,742681,1562138,69626563,NE,Nebraska
31,19,IA,Iowa,3123,5571,171037,IA,Iowa
31,48,TX,Texas,2195,4170,165266,TX,Texas
31,08,CO,Colorado,1864,2893,128925,CO,Colorado
31,12,FL,Florida,1443,2621,192583,FL,Florida
31,20,KS,Kansas,1144,1980,69920,KS,Kansas
31,04,AZ,Arizona,1126,1916,144028,AZ,Arizona
31,29,MO,Missouri,1112,1921,66976,MO,Missouri
31,06,CA,California,1081,1758,76822,CA,California
31,46,SD,South Dakota,990,1717,71175,SD,South Dakota
31,27,MN,Minnesota,738,1253,42159,MN,Minnesota
31,17,IL,Illinois,664,1038,41219,IL,Illinois
31,53,WA,Washington,496,798,32929,WA,Washington
31,37,NC,North Carolina,456,840,30849,NC,North Carolina
31,13,GA,Georgia,412,776,32211,GA,Georgia
31,51,VA,Virginia,384,813,34953,VA,Virginia
31,47,TN,Tennessee,354,593,23372,TN,Tennessee
31,56,WY,Wyoming,340,623,23294,WY,Wyoming
31,36,NY,New York,338,486,28437,NY,New York
31,55,WI,Wisconsin,329,559,21845,WI,Wisconsin
31,40,OK,Oklahoma,326,672,17655,OK,Oklahoma
31,39,OH,Ohio,315,570,18204,OH,Ohio
31,32,NV,Nevada,296,494,28908,NV,Nevada
31,26,MI,Michigan,265,482,17056,MI,Michigan
31,41,OR,Oregon,258,421,16110,OR,Oregon
31,42,PA,Pennsylvania,256,452,15113,PA,Pennsylvania
31,49,UT,Utah,253,457,31227,UT,Utah
31,18,IN,Indiana,246,497,15965,IN,Indiana
31,45,SC,South Carolina,240,442,18691,SC,South Carolina
31,05,AR,Arkansas,234,430,13076,AR,Arkansas
31,57,,,224,429,13917,,
31,01,AL,Alabama,180,396,14099,AL,Alabama
31,24,MD,Maryland,176,308,12554,MD,Maryland
31,38,ND,North Dakota,163,317,10349,ND,North Dakota
31,16,ID,Idaho,161,331,11771,ID,Idaho
31,35,NM,New Mexico,157,281,10248,NM,New Mexico
31,25,MA,Massachusetts,148,227,9563,MA,Massachusetts
31,22,LA,Louisiana,143,301,10436,LA,Louisiana
31,30,MT,Montana,135,221,10479,MT,Montana
31,21,KY,Kentucky,132,242,7809,KY,Kentucky
31,28,MS,Mississippi,127,254,6443,MS,Mississippi
31,34,NJ,New Jersey,126,221,9095,NJ,New Jersey
31,15,HI,Hawaii,77,126,5127,HI,Hawaii
31,09,CT,Connecticut,72,120,5685,CT,Connecticut
31,02,AK,Alaska,70,135,4785,AK,Alaska
31,11,DC,District Of Columbia,59,86,4276,DC,District Of Columbia
31,23,ME,Maine,46,66,4205,ME,Maine
31,54,WV,West Virginia,42,78,2763,WV,West Virginia
31,33,NH,New Hampshire,37,72,3173,NH,New Hampshire
31,10,DE,Delaware,20,36,1254,DE,Delaware
31,44,RI,Rhode Island,19,30,1063,RI,Rhode Island
31,50,VT,Vermont,17,30,1389,VT,Vermont
32,96,US+FO,Total Migration-US and Foreign,62283,109204,5480947,US+FO,Total Migration-US and Foreign
32,97,US,Total Migration-US,61766,108164,5420132,US,Total Migration-US
32,98,FO,Total Migration-Foreign,517,1040,60815,FO,Total Migration-Foreign
32,97,US,Total Migration-US,11281,19298,787580,US,Total Migration-US
32,32,NV,Nevada,1235707,2358614,125480832,NV,Nevada
32,06,CA,California,14518,23983,1249124,CA,California
32,48,TX,Texas,5672,10808,481808,TX,Texas
32,04,AZ,Arizona,4333,7617,354512,AZ,Arizona
32,12,FL,Florida,4313,7476,614975,FL,Florida
32,53,WA,Washington,2792,4738,237969,WA,Washington
32,49,UT,Utah,2715,5302,247433,UT,Utah
32,08,CO,Colorado,2031,3422,161343,CO,Colorado
32,41,OR,Oregon,1755,2901,120649,OR,Oregon
32,17,IL,Illinois,1320,2227,87325,IL,Illinois
32,16,ID,Idaho,1315,2465,96656,ID,Idaho
32,47,TN,Tennessee,1257,2393,137599,TN,Tennessee
32,13,GA,Georgia,1183,2145,76446,GA,Georgia
32,37,NC,North Carolina,1180,2092,84312,NC,North Carolina
32,36,NY,New York,1155,1674,145838,NY,New York
32,39,OH,Ohio,1087,1943,73734,OH,Ohio
32,51,VA,Virginia,969,1808,77976,VA,Virginia
32,26,MI,Michigan,892,1585,49473,MI,Michigan
32,29,MO,Missouri,839,1588,114629,MO,Missouri
32,15,HI,Hawaii,795,1387,52356,HI,Hawaii
32,35,NM,New Mexico,769,1306,47148,NM,New Mexico
32,42,PA,Pennsylvania,748,1239,60890,PA,Pennsylvania
32,40,OK,Oklahoma,689,1320,37825,OK,Oklahoma
32,18,IN,Indiana,667,1206,38928,IN,Indiana
32,45,SC,South Carolina,644,1210,52270,SC,South Carolina
32,55,WI,Wisconsin,634,1095,112329,WI,Wisconsin
32,30,MT,Montana,613,1051,65030,MT,Montana
32,27,MN,Minnesota,574,966,42439,MN,Minnesota
32,57,,,517,1040,60815,,
32,34,NJ,New Jersey,454,692,32109,NJ,New Jersey
32,05,AR,Arkansas,438,861,26786,AR,Arkansas
32,01,AL,Alabama,438,846,34626,AL,Alabama
32,20,KS,Kansas,430,790,24069,KS,Kansas
32,24,MD,Maryland,413,696,35287,MD,Maryland
32,21,KY,Kentucky,395,731,24432,KY,Kentucky
32,19,IA,Iowa,381,693,22256,IA,Iowa
32,22,LA,Louisiana,377,686,19923,LA,Louisiana
32,25,MA,Massachusetts,372,587,34189,MA,Massachusetts
32,31,NE,Nebraska,329,579,21018,NE,Nebraska
32,56,WY,Wyoming,327,597,64801,WY,Wyoming
32,46,SD,South Dakota,313,580,25667,SD,South Dakota
32,02,AK,Alaska,311,554,19775,AK,Alaska
32,28,MS,Mississippi,269,495,14536,MS,Mississippi
32,09,CT,Connecticut,200,328,34351,CT,Connecticut
32,38,ND,North Dakota,190,378,10381,ND,North Dakota
32,33,NH,New Hampshire,156,279,21224,NH,New Hampshire
32,23,ME,Maine,113,182,7272,ME,Maine
32,10,DE,Delaware,96,175,6057,DE,Delaware
32,44,RI,Rhode Island,91,144,7068,RI,Rhode Island
32,54,WV,West Virginia,90,164,3400,WV,West Virginia
32,11,DC,District Of Columbia,85,106,7248,DC,District Of Columbia
32,50,VT,Vermont,39,74,2640,VT,Vermont
33,96,US+FO,Total Migration-US and Foreign,24369,38428,2464183,US+FO,Total Migration-US and Foreign
33,97,US,Total Migration-US,24257,38186,2456005,US,Total Migration-US
33,98,FO,Total Migration-Foreign,112,242,8177,FO,Total Migration-Foreign
33,97,US,Total Migration-US,16235,25387,1259292,US,Total Migration-US
33,33,NH,New Hampshire,576395,1090461,66234318,NH,New Hampshire
33,25,MA,Massachusetts,6131,8647,561735,MA,Massachusetts
33,12,FL,Florida,3039,5235,517289,FL,Florida
33,23,ME,Maine,2595,4019,189659,ME,Maine
33,50,VT,Vermont,1267,2021,102635,VT,Vermont
33,36,NY,New York,1123,1564,115950,NY,New York
33,37,NC,North Carolina,983,1738,81631,NC,North Carolina
33,48,TX,Texas,828,1477,85549,TX,Texas
33,06,CA,California,775,1139,113882,CA,California
33,09,CT,Connecticut,621,949,57227,CT,Connecticut
33,51,VA,Virginia,564,951,59552,VA,Virginia
33,45,SC,South Carolina,561,1063,52073,SC,South Carolina
33,42,PA,Pennsylvania,468,775,44762,PA,Pennsylvania
33,08,CO,Colorado,456,630,34584,CO,Colorado
33,13,GA,Georgia,376,684,45047,GA,Georgia
33,47,TN,Tennessee,337,623,28202,TN,Tennessee
33,04,AZ,Arizona,333,527,36494,AZ,Arizona
33,34,NJ,New Jersey,316,473,40530,NJ,New Jersey
33,53,WA,Washington,307,468,27342,WA,Washington
33,44,RI,Rhode Island,296,450,24303,RI,Rhode Island
33,39,OH,Ohio,270,491,23149,OH,Ohio
33,24,MD,Maryland,201,317,19044,MD,Maryland
33,17,IL,Illinois,185,275,20462,IL,Illinois
33,26,MI,Michigan,175,290,12312,MI,Michigan
33,49,UT,Utah,154,221,9949,UT,Utah
33,18,IN,Indiana,128,225,8974,IN,Indiana
33,41,OR,Oregon,122,190,8165,OR,Oregon
33,55,WI,Wisconsin,121,194,11418,WI,Wisconsin
33,21,KY,Kentucky,115,220,8266,KY,Kentucky
33,29,MO,Missouri,114,213,10529,MO,Missouri
33,01,AL,Alabama,114,240,9445,AL,Alabama
33,57,,,112,242,8177,,
33,32,NV,Nevada,110,167,16880,NV,Nevada
33,11,DC,District Of Columbia,109,132,10795,DC,District Of Columbia
33,27,MN,Minnesota,104,156,7068,MN,Minnesota
33,40,OK,Oklahoma,87,154,5969,OK,Oklahoma
33,15,HI,Hawaii,72,127,5935,HI,Hawaii
33,22,LA,Louisiana,70,113,5633,LA,Louisiana
33,35,NM,New Mexico,68,107,4933,NM,New Mexico
33,30,MT,Montana,66,88,4372,MT,Montana
33,05,AR,Arkansas,55,112,4114,AR,Arkansas
33,20,KS,Kansas,52,94,3075,KS,Kansas
33,16,ID,Idaho,51,73,3519,ID,Idaho
33,02,AK,Alaska,49,83,2995,AK,Alaska
33,54,WV,West Virginia,45,69,2748,WV,West Virginia
33,19,IA,Iowa,44,71,2024,IA,Iowa
33,56,WY,Wyoming,39,51,3083,WY,Wyoming
33,31,NE,Nebraska,39,62,1941,NE,Nebraska
33,46,SD,South Dakota,36,66,1822,SD,South Dakota
33,10,DE,Delaware,36,67,4091,DE,Delaware
33,28,MS,Mississippi,33,59,4053,MS,Mississippi
33,38,ND,North Dakota,17,26,796,ND,North Dakota
34,96,US+FO,Total Migration-US and Foreign,131148,218986,17632533,US+FO,Total Migration-US and Foreign
34,97,US,Total Migration-US,130055,217256,17595508,US,Total Migration-US
34,98,FO,Total Migration-Foreign,1093,1730,37025,FO,Total Migration-Foreign
34,97,US,Total Migration-US,130179,219895,13227661,US,Total Migration-US
34,34,NJ,New Jersey,3566342,7096638,432569948,NJ,New Jersey
34,36,NY,New York,24960,36609,3161138,NY,New York
34,12,FL,Florida,23128,41610,5277917,FL,Florida
34,42,PA,Pennsylvania,18226,29552,1783751,PA,Pennsylvania
34,06,CA,California,6746,10203,954080,CA,California
34,48,TX,Texas,6696,13103,813185,TX,Texas
34,37,NC,North Carolina,6510,12018,680094,NC,North Carolina
34,13,GA,Georgia,4220,8001,386989,GA,Georgia
34,51,VA,Virginia,4095,6926,364682,VA,Virginia
34,45,SC,South Carolina,4005,7582,499109,SC,South Carolina
34,25,MA,Massachusetts,3161,4637,448283,MA,Massachusetts
34,24,MD,Maryland,3096,4979,283747,MD,Maryland
34,10,DE,Delaware,2586,4532,256164,DE,Delaware
34,09,CT,Connecticut,2208,3770,421216,CT,Connecticut
34,53,WA,Washington,1666,2580,225990,WA,Washington
34,08,CO,Colorado,1645,2391,205657,CO,Colorado
34,17,IL,Illinois,1573,2621,177248,IL,Illinois
34,39,OH,Ohio,1565,2797,134132,OH,Ohio
34,47,TN,Tennessee,1476,2612,187961,TN,Tennessee
34,04,AZ,Arizona,1423,2258,201904,AZ,Arizona
34,57,,,1093,1730,37025,,
34,26,MI,Michigan,863,1519,72145,MI,Michigan
34,11,DC,District Of Columbia,827,953,78390,DC,District Of Columbia
34,32,NV,Nevada,770,1197,83285,NV,Nevada
34,18,IN,Indiana,717,1415,59777,IN,Indiana
34,33,NH,New Hampshire,501,805,75288,NH,New Hampshire
34,23,ME,Maine,498,813,51143,ME,Maine
34,29,MO,Missouri,483,875,67383,MO,Missouri
34,44,RI,Rhode Island,471,720,65185,RI,Rhode Island
34,41,OR,Oregon,468,715,52793,OR,Oregon
34,22,LA,Louisiana,453,827,41322,LA,Louisiana
34,50,VT,Vermont,434,691,67799,VT,Vermont
34,01,AL,Alabama,414,765,32423,AL,Alabama
34,21,KY,Kentucky,402,742,29828,KY,Kentucky
34,27,MN,Minnesota,390,640,39794,MN,Minnesota
34,55,WI,Wisconsin,373,615,32462,WI,Wisconsin
34,49,UT,Utah,371,618,44754,UT,Utah
34,15,HI,Hawaii,350,578,28551,HI,Hawaii
34,54,WV,West Virginia,295,508,18056,WV,West Virginia
34,40,OK,Oklahoma,260,471,22417,OK,Oklahoma
34,20,KS,Kansas,245,411,19380,KS,Kansas
34,35,NM,New Mexico,206,343,17390,NM,New Mexico
34,19,IA,Iowa,192,335,16235,IA,Iowa
34,05,AR,Arkansas,187,355,16738,AR,Arkansas
34,28,MS,Mississippi,159,293,28111,MS,Mississippi
34,31,NE,Nebraska,131,239,9831,NE,Nebraska
34,30,MT,Montana,127,203,18152,MT,Montana
34,02,AK,Alaska,119,185,6551,AK,Alaska
34,16,ID,Idaho,116,204,11384,ID,Idaho
34,46,SD,South Dakota,94,161,7580,SD,South Dakota
34,56,WY,Wyoming,87,168,15270,WY,Wyoming
34,38,ND,North Dakota,67,111,2843,ND,North Dakota
35,96,US+FO,Total Migration-US and Foreign,31848,57097,2499594,US+FO,Total Migration-US and Foreign
35,97,US,Total Migration-US,31355,56048,2470195,US,Total Migration-US
35,98,FO,Total Migration-Foreign,493,1049,29399,FO,Total Migration-Foreign
35,97,US,Total Migration-US,20401,35887,1030297,US,Total Migration-US
35,35,NM,New Mexico,774752,1501085,54279461,NM,New Mexico
35,48,TX,Texas,7671,14456,710289,TX,Texas
35,04,AZ,Arizona,3254,5727,204483,AZ,Arizona
35,08,CO,Colorado,2631,4399,173925,CO,Colorado
35,06,CA,California,2390,3970,187594,CA,California
35,12,FL,Florida,1695,3141,173897,FL,Florida
35,53,WA,Washington,913,1506,69316,WA,Washington
35,40,OK,Oklahoma,770,1545,46447,OK,Oklahoma
35,32,NV,Nevada,709,1215,54901,NV,Nevada
35,51,VA,Virginia,604,1199,51016,VA,Virginia
35,41,OR,Oregon,599,958,44641,OR,Oregon
35,37,NC,North Carolina,594,1058,40997,NC,North Carolina
35,49,UT,Utah,539,1074,38723,UT,Utah
35,36,NY,New York,539,758,62936,NY,New York
35,13,GA,Georgia,499,947,32249,GA,Georgia
35,57,,,493,1049,29399,,
35,47,TN,Tennessee,474,823,35683,TN,Tennessee
35,17,IL,Illinois,462,743,28532,IL,Illinois
35,29,MO,Missouri,455,820,35846,MO,Missouri
35,39,OH,Ohio,429,776,27218,OH,Ohio
35,26,MI,Michigan,364,657,24404,MI,Michigan
35,20,KS,Kansas,337,648,21770,KS,Kansas
35,42,PA,Pennsylvania,311,499,18691,PA,Pennsylvania
35,45,SC,South Carolina,307,564,21114,SC,South Carolina
35,55,WI,Wisconsin,282,488,20975,WI,Wisconsin
35,24,MD,Maryland,278,493,24599,MD,Maryland
35,27,MN,Minnesota,270,443,22264,MN,Minnesota
35,18,IN,Indiana,266,436,13961,IN,Indiana
35,16,ID,Idaho,266,528,17801,ID,Idaho
35,01,AL,Alabama,259,549,20703,AL,Alabama
35,30,MT,Montana,253,448,16817,MT,Montana
35,25,MA,Massachusetts,245,380,18089,MA,Massachusetts
35,05,AR,Arkansas,242,479,14333,AR,Arkansas
35,22,LA,Louisiana,235,453,15412,LA,Louisiana
35,56,WY,Wyoming,190,353,27752,WY,Wyoming
35,34,NJ,New Jersey,187,293,15841,NJ,New Jersey
35,31,NE,Nebraska,184,318,11074,NE,Nebraska
35,21,KY,Kentucky,181,309,11995,KY,Kentucky
35,46,SD,South Dakota,173,311,11961,SD,South Dakota
35,19,IA,Iowa,172,305,12845,IA,Iowa
35,02,AK,Alaska,159,313,10315,AK,Alaska
35,15,HI,Hawaii,158,298,11408,HI,Hawaii
35,28,MS,Mississippi,130,231,9074,MS,Mississippi
35,38,ND,North Dakota,115,227,7811,ND,North Dakota
35,23,ME,Maine,99,157,10484,ME,Maine
35,11,DC,District Of Columbia,99,137,11408,DC,District Of Columbia
35,09,CT,Connecticut,94,152,7179,CT,Connecticut
35,33,NH,New Hampshire,73,136,6799,NH,New Hampshire
35,54,WV,West Virginia,63,109,3712,WV,West Virginia
35,50,VT,Vermont,51,82,4877,VT,Vermont
35,10,DE,Delaware,49,69,2674,DE,Delaware
35,44,RI,Rhode Island,36,68,3362,RI,Rhode Island
36,96,US+FO,Total Migration-US and Foreign,289146,480158,36339557,US+FO,Total Migration-US and Foreign
36,97,US,Total Migration-US,286205,476051,36252111,US,Total Migration-US
36,98,FO,Total Migration-Foreign,2941,4107,87447,FO,Total Migration-Foreign
36,97,US,Total Migration-US,264415,425999,26739936,US,Total Migration-US
36,36,NY,New York,7869409,14681625,908659511,NY,New York
36,12,FL,Florida,51967,88344,9504484,FL,Florida
36,34,NJ,New Jersey,46761,79883,5902928,NJ,New Jersey
36,42,PA,Pennsylvania,21636,37906,1707418,PA,Pennsylvania
36,06,CA,California,19708,26821,3386400,CA,California
36,09,CT,Connecticut,17311,30993,3194381,CT,Connecticut
36,37,NC,North Carolina,15121,26705,1202608,NC,North Carolina
36,48,TX,Texas,13947,24451,1526747,TX,Texas
36,13,GA,Georgia,10225,17830,713922,GA,Georgia
36,25,MA,Massachusetts,10004,13811,1232072,MA,Massachusetts
36,51,VA,Virginia,8350,13806,719985,VA,Virginia
36,45,SC,South Carolina,8087,14971,792205,SC,South Carolina
36,24,MD,Maryland,5650,8950,493176,MD,Maryland
36,39,OH,Ohio,4508,7954,342535,OH,Ohio
36,08,CO,Colorado,4420,6093,667857,CO,Colorado
36,47,TN,Tennessee,4345,7628,455765,TN,Tennessee
36,17,IL,Illinois,4215,6117,507699,IL,Illinois
36,53,WA,Washington,3641,5160,394496,WA,Washington
36,04,AZ,Arizona,3226,4964,299422,AZ,Arizona
36,57,,,2941,4107,87447,,
36,26,MI,Michigan,2699,4902,233569,MI,Michigan
36,11,DC,District Of Columbia,2140,2522,291020,DC,District Of Columbia
36,10,DE,Delaware,1974,3439,186998,DE,Delaware
36,18,IN,Indiana,1939,3556,125197,IN,Indiana
36,32,NV,Nevada,1728,2608,176071,NV,Nevada
36,50,VT,Vermont,1653,2451,168404,VT,Vermont
36,44,RI,Rhode Island,1594,2478,200595,RI,Rhode Island
36,33,NH,New Hampshire,1524,2374,200331,NH,New Hampshire
36,41,OR,Oregon,1492,2075,145578,OR,Oregon
36,23,ME,Maine,1458,2132,153967,ME,Maine
36,27,MN,Minnesota,1327,2116,117626,MN,Minnesota
36,29,MO,Missouri,1275,2073,105358,MO,Missouri
36,21,KY,Kentucky,1201,2292,83759,KY,Kentucky
36,22,LA,Louisiana,1132,1878,96058,LA,Louisiana
36,01,AL,Alabama,1128,2035,73440,AL,Alabama
36,55,WI,Wisconsin,1119,1727,91717,WI,Wisconsin
36,49,UT,Utah,1035,1588,162821,UT,Utah
36,15,HI,Hawaii,808,1299,105603,HI,Hawaii
36,40,OK,Oklahoma,743,1325,42841,OK,Oklahoma
36,35,NM,New Mexico,644,971,61281,NM,New Mexico
36,20,KS,Kansas,619,1219,43370,KS,Kansas
36,19,IA,Iowa,511,871,29791,IA,Iowa
36,05,AR,Arkansas,476,892,33387,AR,Arkansas
36,54,WV,West Virginia,460,802,29428,WV,West Virginia
36,30,MT,Montana,415,647,39942,MT,Montana
36,28,MS,Mississippi,393,684,26784,MS,Mississippi
36,31,NE,Nebraska,334,564,23217,NE,Nebraska
36,16,ID,Idaho,322,543,34252,ID,Idaho
36,02,AK,Alaska,310,492,19561,AK,Alaska
36,46,SD,South Dakota,261,465,19764,SD,South Dakota
36,56,WY,Wyoming,201,348,77875,WY,Wyoming
36,38,ND,North Dakota,168,296,8404,ND,North Dakota
37,96,US+FO,Total Migration-US and Foreign,131590,232918,10607421,US+FO,Total Migration-US and Foreign
37,97,US,Total Migration-US,130008,229354,10510454,US,Total Migration-US
37,98,FO,Total Migration-Foreign,1582,3564,96967,FO,Total Migration-Foreign
37,97,US,Total Migration-US,181033,322555,11665894,US,Total Migration-US
37,37,NC,North Carolina,3756054,7618396,339086693,NC,North Carolina
37,45,SC,South Carolina,17933,32901,1476329,SC,South Carolina
37,12,FL,Florida,15362,27207,1827768,FL,Florida
37,51,VA,Virginia,12070,21942,869024,VA,Virginia
37,48,TX,Texas,8541,16026,685811,TX,Texas
37,13,GA,Georgia,8527,15145,578776,GA,Georgia
37,06,CA,California,6495,10734,534074,CA,California
37,36,NY,New York,6439,9780,482024,NY,New York
37,47,TN,Tennessee,5123,9022,453264,TN,Tennessee
37,42,PA,Pennsylvania,4159,7183,272554,PA,Pennsylvania
37,39,OH,Ohio,3430,6044,226830,OH,Ohio
37,24,MD,Maryland,3221,5466,213201,MD,Maryland
37,08,CO,Colorado,2970,4909,231989,CO,Colorado
37,34,NJ,New Jersey,2460,3950,197513,NJ,New Jersey
37,17,IL,Illinois,2344,3812,170403,IL,Illinois
37,53,WA,Washington,2287,3966,189634,WA,Washington
37,25,MA,Massachusetts,2062,3116,174553,MA,Massachusetts
37,26,MI,Michigan,2056,3735,148358,MI,Michigan
37,04,AZ,Arizona,1860,3390,131183,AZ,Arizona
37,01,AL,Alabama,1739,3381,125813,AL,Alabama
37,57,,,1582,3564,96967,,
37,18,IN,Indiana,1446,2770,91162,IN,Indiana
37,21,KY,Kentucky,1393,2733,89865,KY,Kentucky
37,29,MO,Missouri,1259,2448,86887,MO,Missouri
37,09,CT,Connecticut,1126,1844,99197,CT,Connecticut
37,54,WV,West Virginia,1102,1985,56512,WV,West Virginia
37,55,WI,Wisconsin,1005,1721,74217,WI,Wisconsin
37,11,DC,District Of Columbia,962,1186,70283,DC,District Of Columbia
37,22,LA,Louisiana,942,1717,57121,LA,Louisiana
37,27,MN,Minnesota,856,1487,58603,MN,Minnesota
37,40,OK,Oklahoma,851,1663,58361,OK,Oklahoma
37,41,OR,Oregon,829,1314,63079,OR,Oregon
37,32,NV,Nevada,804,1375,57594,NV,Nevada
37,49,UT,Utah,723,1300,54111,UT,Utah
37,20,KS,Kansas,664,1357,46291,KS,Kansas
37,28,MS,Mississippi,655,1284,37435,MS,Mississippi
37,15,HI,Hawaii,633,1403,41325,HI,Hawaii
37,05,AR,Arkansas,578,1102,41482,AR,Arkansas
37,23,ME,Maine,527,894,41636,ME,Maine
37,33,NH,New Hampshire,521,844,81359,NH,New Hampshire
37,10,DE,Delaware,484,809,33249,DE,Delaware
37,19,IA,Iowa,482,831,35160,IA,Iowa
37,02,AK,Alaska,454,947,26757,AK,Alaska
37,35,NM,New Mexico,450,791,38144,NM,New Mexico
37,16,ID,Idaho,389,719,35520,ID,Idaho
37,30,MT,Montana,352,601,46443,MT,Montana
37,44,RI,Rhode Island,326,546,20573,RI,Rhode Island
37,31,NE,Nebraska,312,584,18386,NE,Nebraska
37,50,VT,Vermont,281,459,20193,VT,Vermont
